id,name,url,category_breadcrumb,price_number,price_original,mediaURL_image,ratingAverage,discountPercentage,shop_id,shop_name,shop_city,shop_tier,countSold,isTopAds,labelGroups,totalRating,countReview
100272801663,"Akrilik Kaligrafi Ayat Kursi Custom Ukuran Besar Laser Cutting Modern, Bukan Kayu/MDF Anti Karat Anti Busuk. Kualitas Premium Model/Bentuk Oval Hiasan Dinding Islami / Islamic Wall Decoration / Ramadhan Decoration / Akrilik 2mm Queenous.id",https://www.tokopedia.com/queenous/akrilik-kaligrafi-ayat-kursi-custom-ukuran-besar-laser-cutting-modern-bukan-kayu-mdf-anti-karat-anti-busuk-kualitas-premium-model-bentuk-oval-hiasan-dinding-islami-islamic-wall-decoration-ramadhan-decoration-akrilik-2mm-queenous-id-1729792238791263629?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/hiasan-dinding,1500000,,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/bf2afff832bf4fd0b008ca094828bfc4~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=ElpazB2WGfX2xC%2Bccd9SD0HQ%2BbQ%3D&x-signature-webp=M6COmGfoextuhbOwn3rwIOtxCV4%3D,0.0,0,14436079,Queenous id,Kab. Bogor,3,1.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp1.500.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",0.0,0.0
100099714865,Paket 4pcs sesuai foto + pot unik / bunga artificial warna sesuaistok,https://www.tokopedia.com/ra-artificial/paket-4pcs-sesuai-foto-pot-unik-bunga-artificial-warna-sesuaistok-1729613400301669190?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/tanaman-artificial,39999,,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/0fef3ad523444f62ac59c05aedebcc43~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=VS%2BLKuvjuI7gNf%2BYFKrNf7ZWLvg%3D&x-signature-webp=T7JiydyHwneoa2%2FqQvGIIjkzVWI%3D,4.8,0,7494544220339866438,RA Artificial,Serang,3,10000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""preventive_overlay"", ""title"": ""PreOrder"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""background-color"", ""value"": ""#000000"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""background-opacity"", ""value"": ""0.5"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FFFFFF"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp39.999"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",2051.0,1036.0
102676136930,[Ready stock] 3PCS OrnamenKristal Nanas Pir Apple Tampilan MewahPir/Nanas/Apel Kristal Buah Ruang TamuEmas Decorative painting for ornaments,https://www.tokopedia.com/tok-coveid/ready-stock-3pcs-ornamenkristal-nanas-pir-apple-tampilan-mewahpir-nanas-apel-kristal-buah-ruang-tamuemas-decorative-painting-for-ornaments-1733534382005847119?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/tanaman-artificial,57500,Rp202.500,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/55ec154bd08242db81e3d590837b25d9~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=ClRQC27Ti%2FmNYKZKHdm4CdWT9Tw%3D&x-signature-webp=3qMrW6SoqbKg9EoJdEgQmHwEICo%3D,5.0,0,7494228082220172367,Tok-cove.id,Kab. Tangerang,1,25.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""25 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp57.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",4.0,4.0
100531253344,"Jam Dinding Kaligrafi Mewah Mesin - 1 Set, Model Baru",https://www.tokopedia.com/poetra-tunggal/jam-dinding-kaligrafi-mewah-mesin-1-set-model-baru-1731498841084888232?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/jam-dinding,50000,Rp90.000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8eb8b3a6d8e4470b900807091625b643~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=uWJw5sQFyqsFRtMd2ZGElhQ13rI%3D&x-signature-webp=jaeDvzBKV1gDnCC3tuoKhzsdBr0%3D,4.6,0,7494817489278830760,POETRA TUNGGAL,Kab. Sumedang,3,10000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp50.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1412.0,894.0
100574919154,Lampu Dinding Tenaga Surya dengan Sensor Gerak 208 LED 1 PCS AMARYLLIS,https://www.tokopedia.com/primestoreindo/lampu-dinding-tenaga-surya-dengan-sensor-gerak-208-led-1-pcs-amaryllis-1729590788923951730?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,pertukangan/lampu/lampu-dinding,224200,,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/df8f8483da2c4c5c9aeb0bd67831c1db~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=Ne6Mynu%2FmH%2F0yQGDzEr%2FzN5A3n0%3D&x-signature-webp=TqI2VUYYoPY5%2BgHjMEOI91E6V4I%3D,0.0,0,3146917,Primestore.id_NEW,Jakarta Barat,3,,False,"[{""position"": ""final_price"", ""title"": ""Rp224.200"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",0.0,0.0
100268103948,1 Set Dapat 3 Pcs Hiasan Dinding Kaligrafi Ayat Kursi & Allah Muhammad Bahan Asli Kulit Kambing Untuk Ruang Tamu,https://www.tokopedia.com/ciptakaryamandiriart/1-set-dapat-3-pcs-hiasan-dinding-kaligrafi-ayat-kursi-allah-muhammad-bahan-asli-kulit-kambing-untuk-ruang-tamu-1729658840558439398?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/hiasan-dinding,71000,Rp200.000,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/e69d3a5fd0e9476b91d0f63a0e42270e~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=w12aoV65Tx28eOxQf46G%2B8iknLc%3D&x-signature-webp=jQxZBHEzUwG%2FbGOWDkUqv%2FsO4Kc%3D,4.7,0,9701151,Cipta Karya Mandiri,Kab. Sukoharjo,1,8000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""8rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp71.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",248.0,109.0
102052929815,pajangan meja lafadz Allah muhammad simple mewah dan berkualitas Diamond Hiasan leather handle rumah hias andinding miniatur aesthetic,https://www.tokopedia.com/f3artandgift/pajangan-meja-lafadz-allah-muhammad-simple-mewah-dan-berkualitas-diamond-hiasan-leather-handle-rumah-hias-andinding-miniatur-aesthetic-1732134613042693420?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/patung,150000,,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b40360a69e04402e88aaac700227f0b7~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=JDbmQA%2Fb2VGhtubPTIO263qjs%2Bc%3D&x-signature-webp=Z%2BbD92XJNWos19Cf3rybnimDU%2BQ%3D,4.9,0,7494953854902110508,F3.art.and.gift,Kab. Malang,1,1000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp150.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",215.0,125.0
100365977230,Woldecor Lampu Dinding Motif Bulu Angsa Estetik Resin 55x18 dengan Lampu atau Tanpa Lampu Cocok untuk Dekorasi Rumah,https://www.tokopedia.com/shopyyan-woldecor/woldecor-lampu-dinding-motif-bulu-angsa-estetik-resin-55x18-dengan-lampu-atau-tanpa-lampu-cocok-untuk-dekorasi-rumah-1731380672739313104?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/hiasan-dinding,150000,,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f5c0f191ea0d489aa73ae8ff17f5b560~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=8vdQMx%2BjbPG%2B6qqU5zfhX4Y%2BJRU%3D&x-signature-webp=IUry4zyea5t82g0%2BB76dUC0RvVw%3D,4.4,0,7494952012054038992,shopyyan woldecor,Kab. Sukabumi,1,250.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp150.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",32.0,29.0
100090887942,BUNGA Anggrek HIAS Latex Jumbo 3 Cabang Pot Bola Plastik Gold & hitam dekorasi ruangan Vas Indoor Diameter 18 cm Tinggi 70 cm untuk Meja atau Lantai,https://www.tokopedia.com/wulan-mustaqin-florist/bunga-anggrek-hias-latex-jumbo-3-cabang-pot-bola-plastik-gold-hitam-dekorasi-ruangan-vas-indoor-diameter-18-cm-tinggi-70-cm-untuk-meja-atau-lantai-1729941160421395229?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/tanaman-artificial,170000,,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/97fb74200a524eaea59352f20b045274~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=6Os24%2Bzk3G89uP4n3DL1c8I2eq0%3D&x-signature-webp=DXAH2eSmeuVVbZzR8JXOP6JPHQM%3D,4.7,0,7494503177785936669,Wulan mustaqin florist,Kab. Sukoharjo,3,10000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp170.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",3424.0,2041.0
102722003928,COD Wall Decoration 3D & Table Decor / Hiasan Dinding Besi Emas / Hiasan Dinding Mewah Kreatif modern cahaya mewah gaya hiasan,https://www.tokopedia.com/anovavibe/cod-wall-decoration-3d-table-decor-hiasan-dinding-besi-emas-hiasan-dinding-mewah-kreatif-modern-cahaya-mewah-gaya-hiasan-1733687919922546199?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/stiker-kaca,247500,,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/1badcfe739a14eb8ba2148ab718f2cb9~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=%2BGbXwdzS%2BdfwqZB3wHLrT0cWhns%3D&x-signature-webp=xrWe7J7D6AIC5r%2Bx%2BND8eiHR%2BdE%3D,0.0,0,7494227096816485911,ANovaVibe,Kab. Tangerang,1,,False,"[{""position"": ""final_price"", ""title"": ""Rp247.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",0.0,0.0
100381917787,Paket Bunga Kering dan Pot Ekonomis/ Dekorasi Rumah Terjangkau/ Dekorasi Estetik/ Paket Bunga Kering Murah,https://www.tokopedia.com/galarirustic/paket-bunga-kering-dan-pot-ekonomis-dekorasi-rumah-terjangkau-dekorasi-estetik-paket-bunga-kering-murah-1730791165703325453?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/tanaman-artificial,45000,,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8e7ef625d2c5461e8d69d0e67b02b4ac~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=2uaUO4oPrMWTaoHlSwymk%2BezwaA%3D&x-signature-webp=CwMGdPPTsGSVkUz%2Fg%2BOfMCHm6jY%3D,4.7,0,7496054831645166349,galarirustic_NEW,Kab. Malang,1,250.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp45.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",40.0,39.0
100034031230,Vas bunga hiasan dekorasi ruang tamu mewah pajangan lemari kaca luxurious wedding vase decoration dengan tetesan kristal,https://www.tokopedia.com/eglux/vas-bunga-hiasan-dekorasi-ruang-tamu-mewah-pajangan-lemari-kaca-luxurious-wedding-vase-decoration-dengan-tetesan-kristal-1729630933166753287?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/vas-bunga,126000,Rp378.000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c351970093e14ed483e07cb91f1694d3~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=J5LPHTFKJOoMeLQozHRvVwJtOZ0%3D&x-signature-webp=ZZS4YkBXTRL25%2FfguMzYEbRzNNA%3D,4.7,0,7495762528922667527,EGLUX,Tangerang,3,10000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp126.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",4810.0,2278.0
100527632922,Dekorasi Dinding Informa Home & Love - Set 4 Tulisan (Gold/Hitam) - Aesthetic,https://www.tokopedia.com/galeryjastip/dekorasi-dinding-informa-home-love-set-4-tulisan-gold-hitam-aesthetic-1729858954322282940?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/hiasan-dinding,199000,,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/f951d45104d346ba9a2ee6425270fb9d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=%2BPGyEPM%2BtL5s5R5ZT5QdPNtrcrc%3D&x-signature-webp=UpQ1eD7Ua1%2FsMt9g%2F44Qa8yxF30%3D,5.0,0,7494895471506655676,GaleryJastip_NEW,Depok,1,6.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""6 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp199.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1.0,1.0
100078389822,Macrame Set Kaligrafi PILIH SATUAN ATAU SEPASANG Allah Muhammad Makrame hiasan Dinding Cantik Unik-Macrame hiasan dinding lafat Allah Muhammad / hiasan dinding macrame / lafat Allah / lafat Muhammad,https://www.tokopedia.com/talita-macrame-decor/macrame-set-kaligrafi-pilih-satuan-atau-sepasang-allah-muhammad-makrame-hiasan-dinding-cantik-unik-macrame-hiasan-dinding-lafat-allah-muhammad-hiasan-dinding-macrame-lafat-allah-lafat-muhammad-1729728691564676707?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/hiasan-dinding,115000,,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/744b5be397fa4b0da71219c3c099bdbd~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=5RCBe2so%2BsYUXV%2BgmYEPUEpRrjA%3D&x-signature-webp=DgGhuptgEriz6oah0dTPGAxDBeg%3D,4.8,0,7494651244842748515,TALITA MACRAME DECOR,Kab. Banyuwangi,1,250.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""preventive_overlay"", ""title"": ""PreOrder"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""background-color"", ""value"": ""#000000"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""background-opacity"", ""value"": ""0.5"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FFFFFF"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp115.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",44.0,43.0
100033904736,OPTIVIA Wall Decor Nordic Cahaya hiasan kamar Mewah Gaya Besi Tempa Hiasan Dinding Ruang Tamu Kamar Tidur Hiasan Dinding Kreatif Sofa Latar Belakang Dinding Dinding Liontin Besar hiasan dinding aesthetic,https://www.tokopedia.com/optivia-698/optivia-wall-decor-nordic-cahaya-hiasan-kamar-mewah-gaya-besi-tempa-hiasan-dinding-ruang-tamu-kamar-tidur-hiasan-dinding-kreatif-sofa-latar-belakang-dinding-dinding-liontin-besar-hiasan-dinding-aesthetic-1729626923125408916?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/hiasan-dinding,125000,Rp299.000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/dc054ab19ef14c88883774f79fb8afe3~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=kUB3bhdutU2bhtWPOHSNCE0GEDw%3D&x-signature-webp=AxVjNPTF5lstm8WkctCOGfM3kck%3D,4.6,0,7495144129510213780,Optivia,Jakarta Barat,1,2000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp125.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",288.0,235.0
100272799955,Kaligrafi Akrilik Ayatul Kursi Model Bentuk Tetes Air/Water Drop/Telur/Egg Estetik Hiasan Dinding Islami / Islamic Wall Art / Islamic House Theme Decoration / Ramadhan Decoration / EID Decoration Akrilik 2mm Laser Cutting Modern Queenous.id ayat,https://www.tokopedia.com/queenous/kaligrafi-akrilik-ayatul-kursi-model-bentuk-tetes-air-water-drop-telur-egg-estetik-hiasan-dinding-islami-islamic-wall-art-islamic-house-theme-decoration-ramadhan-decoration-eid-decoration-akrilik-2mm-laser-cutting-modern-queenous-id-ayat-1729904395563403661?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,office-stationery/perlengkapan-kaligrafi/tinta-kuas-kaligrafi,599000,Rp800.000,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/b9b4d1a6b3e944d2a23032410eb54afc~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=ul3McomI1PqfvtjTLlkBISsoeV8%3D&x-signature-webp=hkglpPNEsEmVUWKuIMQ6jBWT5e0%3D,5.0,0,14436079,Queenous id,Kab. Bogor,3,2.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp599.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1.0,1.0
102028419604,【COD】MODOFO Gaya Nordic besi gantungan dinding modern kreatif ruang tamu sofa latar belakang dinding liontin bunga daun gantungan dinding kerajinan logam lukisan dekoratif Nordic Dinding Besi Ruang Tamu Kreatif Modern Hiasan Logam,https://www.tokopedia.com/uideegy/cod-modofo-gaya-nordic-besi-gantungan-dinding-modern-kreatif-ruang-tamu-sofa-latar-belakang-dinding-liontin-bunga-daun-gantungan-dinding-kerajinan-logam-lukisan-dekoratif-nordic-dinding-besi-ruang-tamu-kreatif-modern-hiasan-logam-1732097993774564436?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/hiasan-dinding,139999,Rp349.999,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/be865f3f58ae4a48b53edafce63a63ff~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=bb1tGO4jOVxIrU0%2B%2F5D7TZMdM2w%3D&x-signature-webp=7fAMAlJrfee4AfRdyehqJ2d%2FLbU%3D,4.8,0,7496304325759109204,UIDEEGY,Kab. Tangerang,1,250.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp139.999"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",38.0,38.0
100577019307,DAUN AGLONEMA ARTIFICIAL DAUN PLASTIK POT BUNGA KELADI HIAS MURAH DAUN ARTIFISIAL TANAMAN HIAS PLASTIK DEKORASI RUMAH,https://www.tokopedia.com/ikiaces/daun-aglonema-artificial-daun-plastik-pot-bunga-keladi-hias-murah-daun-artifisial-tanaman-hias-plastik-dekorasi-rumah-1729593065435728147?extParam=ivf%3Dfalse%26keyword%3Dhiasan+rumah%26search_id%3D2026010204480537BC2F75BF1BCF0E30WK%26src%3Dsearch,rumah-tangga/dekorasi/tanaman-artificial,89500,Rp120.000,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/9a9b0ec004fd49d287fac0233eff9b58~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767332886&x-signature=gGF5Qkl8k4JipJrwVs5Je2y7Os8%3D&x-signature-webp=cn9O9Pl1roVtE6uNO5zpDOhIpMU%3D,4.9,0,6081797,ikiaces,Kab. Karawang,3,10000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp89.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",5820.0,5206.0
