oldId,id,layout,layoutTracker,dataStringJson,url,name,subtitle,price,rating,applink,clickUrl,imageUrl,iconUrl,isTopads,priceInt,clusterID,productKey,isWishlist,wishlistUrl,countReview,slashedPrice,ratingAverage,trackerImageUrl,slashedPriceInt,discountPercentage,recommendationType,categoryBreadcrumbs,gradientColor,oldCategoryID,categoryID,oldWarehouseID,warehouseID,badges,labelGroup,recParam,oldParentProductID,parentProductID,countSold,slotID,creativeID,logExtra,__typename,label.imageUrl,label.title,label.backColor,label.textColor,label.__typename,shop.oldId,shop.id,shop.url,shop.city,shop.name,shop.domain,shop.applink,shop.imageUrl,shop.reputation,shop.__typename,freeOngkir.isActive,freeOngkir.imageUrl,freeOngkir.__typename,dynamicTracker.tiktokec_button_click.actionsheet_name,dynamicTracker.tiktokec_button_click.card_name,dynamicTracker.tiktokec_button_click.product_id,dynamicTracker.tiktokec_button_click.rec_params,dynamicTracker.tiktokec_button_click.request_id,dynamicTracker.tiktokec_button_click.source_module,dynamicTracker.tiktokec_button_click.tts_product_id,dynamicTracker.tiktokec_button_click.tts_seller_id,dynamicTracker.tiktokec_button_click.tts_sku_id,dynamicTracker.tiktokec_button_show.actionsheet_name,dynamicTracker.tiktokec_button_show.card_name,dynamicTracker.tiktokec_button_show.product_id,dynamicTracker.tiktokec_button_show.rec_params,dynamicTracker.tiktokec_button_show.request_id,dynamicTracker.tiktokec_button_show.source_module,dynamicTracker.tiktokec_button_show.tts_product_id,dynamicTracker.tiktokec_button_show.tts_seller_id,dynamicTracker.tiktokec_button_show.tts_sku_id,dynamicTracker.tiktokec_card_click.is_ad,dynamicTracker.tiktokec_card_click.tts_product_id,dynamicTracker.tiktokec_card_click.tts_seller_id,dynamicTracker.tiktokec_card_click.tts_sku_id,dynamicTracker.tiktokec_card_show.is_ad,dynamicTracker.tiktokec_card_show.tts_product_id,dynamicTracker.tiktokec_card_show.tts_seller_id,dynamicTracker.tiktokec_card_show.tts_sku_id,dynamicTracker.tiktokec_product_click.is_ad,dynamicTracker.tiktokec_product_click.tts_product_id,dynamicTracker.tiktokec_product_click.tts_seller_id,dynamicTracker.tiktokec_product_click.tts_sku_id,dynamicTracker.tiktokec_product_show.is_ad,dynamicTracker.tiktokec_product_show.tts_product_id,dynamicTracker.tiktokec_product_show.tts_seller_id,dynamicTracker.tiktokec_product_show.tts_sku_id,dynamicTracker.track_id
1180369764,1180369764,product,product,,https://www.tokopedia.com/philips-estore/philips-blender-5000-series-2l-plastic-lavender-hr2221-00-blender-juicer-blender-serbaguna-blender-terbaik-blender-bumbu-philips-1729813750971139576,"Philips Blender 5000 Series 2L Plastic - Lavender HR2221/00, blender juicer, blender serbaguna, blender terbaik, blender bumbu philips",,Rp729.700,5,tokopedia://product/1180369764,,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0a62ac11f4cd479387430df2c8f3b192~.jpeg,,False,729700,0,philips-blender-5000-series-2l-plastic-lavender-hr2221-00-blender-juicer-blender-serbaguna-blender-terbaik-blender-bumbu-philips-1729813750971139576,False,,3029,Rp822.000,4.9,https://images.tokopedia.net/img/cache/250-square/aphluv/1997/1/1/0a62ac11f4cd479387430df2c8f3b192~.jpeg,822000,0,tiktok_shop,Elektronik/Elektronik Dapur/ Blender & Chopper Listrik,[],3956,3956,2700,2700,"[{""title"": ""Philips Home Appliances"", ""imageUrl"": ""https://images.tokopedia.net/img/official_store/badge_os.png"", ""__typename"": ""HomeBadgeData""}]","[{""url"": """", ""type"": """", ""title"": ""7rb+ terjual"", ""position"": ""ri_product_credibility"", ""styles"": [], ""__typename"": ""HomeLabelGroupData""}, {""url"": """", ""type"": """", ""title"": ""Flash Sale"", ""position"": ""assigned_value"", ""styles"": [], ""__typename"": ""HomeLabelGroupData""}, {""url"": """", ""type"": ""red"", ""title"": ""11%"", ""position"": ""ri_ribbon"", ""styles"": [], ""__typename"": ""HomeLabelGroupData""}]","{""req_id"":""021759912978853fdbddc530025090813409317ea000090738968"",""channel_id"":6262868,""sub_chn_id"":0,""pool_id"":0,""list_entrance"":"""",""region"":""id"",""session_id"":7558768685188530440,""user_profile"":{""user_id"":0,""age_level_prediction"":0,""city_id"":0,""district_id"":0,""gender"":0,""gender_prediction"":0,""kg_gender_prediction"":0,""postal_code"":0,""freq_device_model"":""NA"",""order_activity_type_code"":0},""score"":0.039158109575510025,""viking_recall"":{""model_name"":""toko_mind_viking_recallflow:toko_recall_v53_mind_cartsample_len50_r5349020_0,toko_mind_viking_recallflowtoko_tts_cs_u2i_mtl_recall:toko_recall_v53_mind_cartsample_len50_r5349020_0toko_recall_v51_u2i_cluster_cpv_test_r5110673_0,toko_mind_viking_recallflowtoko_tts_cs_u2i_mtl_recalltoko_u2i_mtl_recall:toko_recall_v53_mind_cartsample_len50_r5349020_0toko_recall_v51_u2i_cluster_cpv_test_r5110673_0toko_recall_v47_r1257027_0,""},""product_index"":2,""session_refresh_index"":1,""product_info"":{""product_id"":1180369764,""seller_id"":2004256,""product_price"":822000.0,""product_price_usd"":49.637685871857684,""stock_status"":1,""toko_dup_id"":""3956_754"",""image_dup_id"":7773479046,""image_item_cover_sim_id"":1383297237,""g_product_ctr_all_3d"":0.0329031085257226,""g_product_ctr_all_7d"":0.033989834815756036,""g_product_ctr_all_30d"":0.02771935927641878,""g_product_cvr_all_3d"":0.03314917127071823,""g_product_cvr_all_7d"":0.04205607476635514,""g_product_cvr_all_30d"":0.03080433542498574,""version_tag"":497},""VT_DEBUG"":{""bid_price_in_usd"":0.0,""after_ads_rank_index"":3.0,""is_ad"":0.0,""before_ads_rank_index"":3.0,""root"":0.03916,""combine_score"":0.03916,""price"":49.63769,""pcvr"":0.00635,""pctr"":0.00585},""feature_longseq"":{""product_browse_seq"":"""",""product_cart_seq"":"""",""product_purchase_seq"":""""},""model_name"":{""_MTL"":""tokopedia_v201_anchor_search_att_fix_r5380863_0""},""model_preds"":{""_MTL"":0.00585,""_MTL:product_click"":0.00585,""_MTL:product_order_cvr"":0.00635},""trigger_items"":"","",""recall_reason"":""dhot_kg:590"",""recall_reason_score"":{},""main_reason"":{""recall_name"":""dhot_kg"",""merge_index"":765,""recall_index"":395,""all_recall_name"":""toko_dhot_kg_recall:395;"",""trigger_key"":"""",""trigger_time"":""""},""recflow_trigger_info_str"":"""",""category"":{""lv1"":""60"",""lv2"":""3882"",""lv3"":""3956"",""leafcate"":""3956""},""kg_prediction"":{""lv1"":""600942"",""lv2"":""844168"",""leafcate"":""848520"",""prod_gender"":""0""},""thematic_type"":{""is_thematic_new_buyer_flash_sale"":0,""is_thematic_new_buyer_low_price"":0,""is_thematic_new_buyer_recom"":0,""is_thematic_churn"":0},""rule_rank"":{""tags"":"""",""category_tags"":""9:1383297237,8:7773479046,10:600942,11:844168,12:848520,7:2004256,14:84852000,13:13137773965,1:60,2:3882,3:3956,5:3956,""},""roughsort"":{""model_name"":"""",""vt_help_score"":"""",""vt_score"":0.0,""vt_debug_info"":"""",""model_pred"":""pctr_score:0.000000,price_score:0.000000,root:0.000000,pcvr_score:0.000000,roi2_alpha_ecpm_score:0.000000,""},""roughsort_index"":199,""after_merge_pid_count"":300,""ads_info"":{""ad_flag"":0,""ad_info_detail"":{""ad_recall"":""dhot_kg:590"",""ad_boost_delta"":0,""original_idx"":3.0,""vt_idx"":3.0,""final_idx"":1}}}",0,0,7833,0,,,HomeRecommendationCardData,,,,,HomeLabelData,2004256,2004256,https://www.tokopedia.com/philips-estore,Kab. Bekasi,Philips Home Appliances,,tokopedia://shop/2004256,,https://inbox.tokopedia.com/reputation/v1/badge/shop/2004256,HomeShopData,True,,HomeFreeOngkirData,feedback_menu,rec_goods_card,1180369764,"{""req_id"":""021759912978853fdbddc530025090813409317ea000090738968"",""channel_id"":6262868,""sub_chn_id"":0,""pool_id"":0,""list_entrance"":"""",""region"":""id"",""session_id"":7558768685188530440,""user_profile"":{""user_id"":0,""age_level_prediction"":0,""city_id"":0,""district_id"":0,""gender"":0,""gender_prediction"":0,""kg_gender_prediction"":0,""postal_code"":0,""freq_device_model"":""NA"",""order_activity_type_code"":0},""score"":0.039158109575510025,""viking_recall"":{""model_name"":""toko_mind_viking_recallflow:toko_recall_v53_mind_cartsample_len50_r5349020_0,toko_mind_viking_recallflowtoko_tts_cs_u2i_mtl_recall:toko_recall_v53_mind_cartsample_len50_r5349020_0toko_recall_v51_u2i_cluster_cpv_test_r5110673_0,toko_mind_viking_recallflowtoko_tts_cs_u2i_mtl_recalltoko_u2i_mtl_recall:toko_recall_v53_mind_cartsample_len50_r5349020_0toko_recall_v51_u2i_cluster_cpv_test_r5110673_0toko_recall_v47_r1257027_0,""},""product_index"":2,""session_refresh_index"":1,""product_info"":{""product_id"":1180369764,""seller_id"":2004256,""product_price"":822000.0,""product_price_usd"":49.637685871857684,""stock_status"":1,""toko_dup_id"":""3956_754"",""image_dup_id"":7773479046,""image_item_cover_sim_id"":1383297237,""g_product_ctr_all_3d"":0.0329031085257226,""g_product_ctr_all_7d"":0.033989834815756036,""g_product_ctr_all_30d"":0.02771935927641878,""g_product_cvr_all_3d"":0.03314917127071823,""g_product_cvr_all_7d"":0.04205607476635514,""g_product_cvr_all_30d"":0.03080433542498574,""version_tag"":497},""VT_DEBUG"":{""bid_price_in_usd"":0.0,""after_ads_rank_index"":3.0,""is_ad"":0.0,""before_ads_rank_index"":3.0,""root"":0.03916,""combine_score"":0.03916,""price"":49.63769,""pcvr"":0.00635,""pctr"":0.00585},""feature_longseq"":{""product_browse_seq"":"""",""product_cart_seq"":"""",""product_purchase_seq"":""""},""model_name"":{""_MTL"":""tokopedia_v201_anchor_search_att_fix_r5380863_0""},""model_preds"":{""_MTL"":0.00585,""_MTL:product_click"":0.00585,""_MTL:product_order_cvr"":0.00635},""trigger_items"":"","",""recall_reason"":""dhot_kg:590"",""recall_reason_score"":{},""main_reason"":{""recall_name"":""dhot_kg"",""merge_index"":765,""recall_index"":395,""all_recall_name"":""toko_dhot_kg_recall:395;"",""trigger_key"":"""",""trigger_time"":""""},""recflow_trigger_info_str"":"""",""category"":{""lv1"":""60"",""lv2"":""3882"",""lv3"":""3956"",""leafcate"":""3956""},""kg_prediction"":{""lv1"":""600942"",""lv2"":""844168"",""leafcate"":""848520"",""prod_gender"":""0""},""thematic_type"":{""is_thematic_new_buyer_flash_sale"":0,""is_thematic_new_buyer_low_price"":0,""is_thematic_new_buyer_recom"":0,""is_thematic_churn"":0},""rule_rank"":{""tags"":"""",""category_tags"":""9:1383297237,8:7773479046,10:600942,11:844168,12:848520,7:2004256,14:84852000,13:13137773965,1:60,2:3882,3:3956,5:3956,""},""roughsort"":{""model_name"":"""",""vt_help_score"":"""",""vt_score"":0.0,""vt_debug_info"":"""",""model_pred"":""pctr_score:0.000000,price_score:0.000000,root:0.000000,pcvr_score:0.000000,roi2_alpha_ecpm_score:0.000000,""},""roughsort_index"":199,""after_merge_pid_count"":300,""ads_info"":{""ad_flag"":0,""ad_info_detail"":{""ad_recall"":""dhot_kg:590"",""ad_boost_delta"":0,""original_idx"":3.0,""vt_idx"":3.0,""final_idx"":1}}}",7558768685188514056,rec_homepage_outer_flow,1731663352059758582,7494510986818980854,1731663352059824118,feedback_menu,rec_goods_card,1180369764,"{""req_id"":""021759912978853fdbddc530025090813409317ea000090738968"",""channel_id"":6262868,""sub_chn_id"":0,""pool_id"":0,""list_entrance"":"""",""region"":""id"",""session_id"":7558768685188530440,""user_profile"":{""user_id"":0,""age_level_prediction"":0,""city_id"":0,""district_id"":0,""gender"":0,""gender_prediction"":0,""kg_gender_prediction"":0,""postal_code"":0,""freq_device_model"":""NA"",""order_activity_type_code"":0},""score"":0.039158109575510025,""viking_recall"":{""model_name"":""toko_mind_viking_recallflow:toko_recall_v53_mind_cartsample_len50_r5349020_0,toko_mind_viking_recallflowtoko_tts_cs_u2i_mtl_recall:toko_recall_v53_mind_cartsample_len50_r5349020_0toko_recall_v51_u2i_cluster_cpv_test_r5110673_0,toko_mind_viking_recallflowtoko_tts_cs_u2i_mtl_recalltoko_u2i_mtl_recall:toko_recall_v53_mind_cartsample_len50_r5349020_0toko_recall_v51_u2i_cluster_cpv_test_r5110673_0toko_recall_v47_r1257027_0,""},""product_index"":2,""session_refresh_index"":1,""product_info"":{""product_id"":1180369764,""seller_id"":2004256,""product_price"":822000.0,""product_price_usd"":49.637685871857684,""stock_status"":1,""toko_dup_id"":""3956_754"",""image_dup_id"":7773479046,""image_item_cover_sim_id"":1383297237,""g_product_ctr_all_3d"":0.0329031085257226,""g_product_ctr_all_7d"":0.033989834815756036,""g_product_ctr_all_30d"":0.02771935927641878,""g_product_cvr_all_3d"":0.03314917127071823,""g_product_cvr_all_7d"":0.04205607476635514,""g_product_cvr_all_30d"":0.03080433542498574,""version_tag"":497},""VT_DEBUG"":{""bid_price_in_usd"":0.0,""after_ads_rank_index"":3.0,""is_ad"":0.0,""before_ads_rank_index"":3.0,""root"":0.03916,""combine_score"":0.03916,""price"":49.63769,""pcvr"":0.00635,""pctr"":0.00585},""feature_longseq"":{""product_browse_seq"":"""",""product_cart_seq"":"""",""product_purchase_seq"":""""},""model_name"":{""_MTL"":""tokopedia_v201_anchor_search_att_fix_r5380863_0""},""model_preds"":{""_MTL"":0.00585,""_MTL:product_click"":0.00585,""_MTL:product_order_cvr"":0.00635},""trigger_items"":"","",""recall_reason"":""dhot_kg:590"",""recall_reason_score"":{},""main_reason"":{""recall_name"":""dhot_kg"",""merge_index"":765,""recall_index"":395,""all_recall_name"":""toko_dhot_kg_recall:395;"",""trigger_key"":"""",""trigger_time"":""""},""recflow_trigger_info_str"":"""",""category"":{""lv1"":""60"",""lv2"":""3882"",""lv3"":""3956"",""leafcate"":""3956""},""kg_prediction"":{""lv1"":""600942"",""lv2"":""844168"",""leafcate"":""848520"",""prod_gender"":""0""},""thematic_type"":{""is_thematic_new_buyer_flash_sale"":0,""is_thematic_new_buyer_low_price"":0,""is_thematic_new_buyer_recom"":0,""is_thematic_churn"":0},""rule_rank"":{""tags"":"""",""category_tags"":""9:1383297237,8:7773479046,10:600942,11:844168,12:848520,7:2004256,14:84852000,13:13137773965,1:60,2:3882,3:3956,5:3956,""},""roughsort"":{""model_name"":"""",""vt_help_score"":"""",""vt_score"":0.0,""vt_debug_info"":"""",""model_pred"":""pctr_score:0.000000,price_score:0.000000,root:0.000000,pcvr_score:0.000000,roi2_alpha_ecpm_score:0.000000,""},""roughsort_index"":199,""after_merge_pid_count"":300,""ads_info"":{""ad_flag"":0,""ad_info_detail"":{""ad_recall"":""dhot_kg:590"",""ad_boost_delta"":0,""original_idx"":3.0,""vt_idx"":3.0,""final_idx"":1}}}",7558768685188514056,rec_homepage_outer_flow,1731663352059758582,7494510986818980854,1731663352059824118,0,1731663352059758582,7494510986818980854,1731663352059824118,0,1731663352059758582,7494510986818980854,1731663352059824118,0,1731663352059758582,7494510986818980854,1731663352059824118,0,1731663352059758582,7494510986818980854,1731663352059824118,7558768685188514056_1180369764
