active_product_card,anchor_product_id,anchor_product_id_str,applink,atc_button_cta,badges,department_id,department_id_str,discount_image_url,gold_merchant,gtm_item_name,hasAddToCartButton,image_url_desktop,image_url_mobile,is_official,is_topads,labels,max_order,min_order,name,parent_id,parent_id_str,preorder,price,product_id,product_id_str,rating_average,shop_applink,shop_id,shop_id_str,shop_location,shop_logo,shop_reputation,shop_url_desktop,shop_url_mobile,show_vbs,source_module,status,stock,title,topads_click_url,topads_creative_id,topads_log_extra,topads_view_url,url_desktop,url_mobile,dynamicTracker.general.tts_product_id,dynamicTracker.general.tts_seller_id,dynamicTracker.general.tts_sku_id,price_trend.background_color,price_trend.icon_url,price_trend.stroke_color,price_trend.text_color,price_trend.wording,discounted_price
True,0,,tokopedia://product/1055019620?extParam=ivf%3Dfalse,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Jakarta Pusat""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/289848833b5e4da3807ae8f0f1c9f3c9~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=b5uncxF2T5fxHMkvAYgkzQxY7KM%3D&x-signature-webp=%2B01p4nXBlzBhRO0KpiBlQuETx4U%3D,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/289848833b5e4da3807ae8f0f1c9f3c9~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=b5uncxF2T5fxHMkvAYgkzQxY7KM%3D&x-signature-webp=%2B01p4nXBlzBhRO0KpiBlQuETx4U%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}]",45,1,SARUNG HITAM SANTRI SAMARINDA ||SARUNG HMM TIDAK MUDAH KUSUT Polos Nyaman,0,,False,Rp85.000,1055019620,1055019620,4.9,tokopedia://shop/7570167,7570167,7570167,Jakarta Pusat,,,https://www.tokopedia.com/khanzamuslim,https://www.tokopedia.com/khanzamuslim,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,45,,,,,,https://www.tokopedia.com/khanzamuslim/sarung-hmm-super-khusus-hitam?extParam=ivf%3Dfalse,https://www.tokopedia.com/khanzamuslim/sarung-hmm-super-khusus-hitam?extParam=ivf%3Dfalse,1729897366386412453,7494904718107315109,1729897366386477989,,,,,,
True,0,,tokopedia://product/100683861689?extParam=ivf%3Dtrue,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Bandung""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4f7189a4851f44f7b4c08db96b48b1cf~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=qQdmzNKIluTxRSgQAyQ8Tv3W0VI%3D&x-signature-webp=ekfKAQLyebo8VnxlvESl09pu2zE%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4f7189a4851f44f7b4c08db96b48b1cf~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=qQdmzNKIluTxRSgQAyQ8Tv3W0VI%3D&x-signature-webp=ekfKAQLyebo8VnxlvESl09pu2zE%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""ri_ribbon"", ""title"": ""21%"", ""type"": ""red"", ""url"": """"}]",1131,1,HIA EveryWear Adeeva Sport Hijab Running Outdoor & Indoor Slim Spandex Hitam,1597167296,1597167296,False,Rp102.000,100683861689,100683861689,5.0,tokopedia://shop/3116103,3116103,3116103,Bandung,,,https://www.tokopedia.com/hiaeverywear,https://www.tokopedia.com/hiaeverywear,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,1131,,,,,,https://www.tokopedia.com/hiaeverywear/hia-everywear-adeeva-sport-hijab-running-outdoor-indoor-slim-spandex-hitam-1731773987514058000?extParam=ivf%3Dtrue,https://www.tokopedia.com/hiaeverywear/hia-everywear-adeeva-sport-hijab-running-outdoor-indoor-slim-spandex-hitam-1731773987514058000?extParam=ivf%3Dtrue,1731773926888604944,7494006391712941328,1731773987514058000,,,,,,Rp129.000
True,0,,tokopedia://product/102100659095?extParam=ivf%3Dtrue,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Bandung""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e1f7f0986ff64396b525e40738769c1a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=LNi25eVS%2BSC1REyoLje2ntEemWU%3D&x-signature-webp=fMJiJGy%2BqnBYmAIafsResChpSag%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e1f7f0986ff64396b525e40738769c1a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=LNi25eVS%2BSC1REyoLje2ntEemWU%3D&x-signature-webp=fMJiJGy%2BqnBYmAIafsResChpSag%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""ri_ribbon"", ""title"": ""32%"", ""type"": ""red"", ""url"": """"}]",982,1,HIA EveryWear Areesa Sport Hijab Instan Slim Spandex Light Grey,5824138207,5824138207,False,Rp90.000,102100659095,102100659095,4.9,tokopedia://shop/3116103,3116103,3116103,Bandung,,,https://www.tokopedia.com/hiaeverywear,https://www.tokopedia.com/hiaeverywear,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,982,,,,,,https://www.tokopedia.com/hiaeverywear/hia-everywear-areesa-sport-hijab-instan-slim-spandex-light-grey-1731773468408579344?extParam=ivf%3Dtrue,https://www.tokopedia.com/hiaeverywear/hia-everywear-areesa-sport-hijab-instan-slim-spandex-light-grey-1731773468408579344?extParam=ivf%3Dtrue,1731773452180030736,7494006391712941328,1731773468408579344,,,,,,Rp132.000
True,0,,tokopedia://product/102098197322?extParam=ivf%3Dtrue,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Bandung""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6b248b10e00d4c8892fdcba55dc74371~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=V6yiAkNISD9nxsx0n%2B5t783RpnM%3D&x-signature-webp=jij3kn6DqP%2F%2BhSyyBACArDkHk3c%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6b248b10e00d4c8892fdcba55dc74371~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=V6yiAkNISD9nxsx0n%2B5t783RpnM%3D&x-signature-webp=jij3kn6DqP%2F%2BhSyyBACArDkHk3c%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""4rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""ri_ribbon"", ""title"": ""21%"", ""type"": ""red"", ""url"": """"}]",1134,1,HIA EveryWear Adeeva Sport Hijab Running Outdoor & Indoor Slim Spandex Premium stretch kerudung  instan Nyaman Panjang Muslim Pad,1597220786,1597220786,False,Rp102.000,102098197322,102098197322,4.9,tokopedia://shop/3116103,3116103,3116103,Bandung,,,https://www.tokopedia.com/hiaeverywear,https://www.tokopedia.com/hiaeverywear,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,1134,,,,,,https://www.tokopedia.com/hiaeverywear/hia-everywear-adeeva-sport-hijab-running-outdoor-indoor-slim-spandex-premium-stretch-kerudung-instan-nyaman-panjang-muslim-pad-1729383501651412240?extParam=ivf%3Dtrue,https://www.tokopedia.com/hiaeverywear/hia-everywear-adeeva-sport-hijab-running-outdoor-indoor-slim-spandex-premium-stretch-kerudung-instan-nyaman-panjang-muslim-pad-1729383501651412240?extParam=ivf%3Dtrue,1729383501636601104,7494006391712941328,1729383501651412240,,,,,,Rp129.000
True,0,,tokopedia://product/102097867022?extParam=ivf%3Dtrue,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Bandung""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3bd865060fbe4ac6b52b8f910d517633~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=6mkYhJwoRc9UhReM%2BXP%2B%2BVwEM8U%3D&x-signature-webp=XXmGhTiyc28%2Fh0ouQCm5CfFrrC4%3D,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3bd865060fbe4ac6b52b8f910d517633~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=6mkYhJwoRc9UhReM%2BXP%2B%2BVwEM8U%3D&x-signature-webp=XXmGhTiyc28%2Fh0ouQCm5CfFrrC4%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""ri_ribbon"", ""title"": ""32%"", ""type"": ""red"", ""url"": """"}]",9815,1,HIA EveryWear Areesa Sport Hijab Kerudung Olahraga Wanita Muslim  Sporty Instan Slim Spandex Hitam Nyaman,5806022855,5806022855,False,Rp90.000,102097867022,102097867022,5.0,tokopedia://shop/3116103,3116103,3116103,Bandung,,,https://www.tokopedia.com/hiaeverywear,https://www.tokopedia.com/hiaeverywear,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,9815,,,,,,https://www.tokopedia.com/hiaeverywear/hia-everywear-areesa-sport-hijab-kerudung-olahraga-wanita-muslim-sporty-instan-slim-spandex-hitam-nyaman-1731773432559797520?extParam=ivf%3Dtrue,https://www.tokopedia.com/hiaeverywear/hia-everywear-areesa-sport-hijab-kerudung-olahraga-wanita-muslim-sporty-instan-slim-spandex-hitam-nyaman-1731773432559797520?extParam=ivf%3Dtrue,1731773432190698768,7494006391712941328,1731773432559797520,,,,,,Rp132.000
True,0,,tokopedia://product/100272912390?extParam=ivf%3Dtrue,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kab. Bandung""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/cf2d4b48287b4c0db90629d92affa53f~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=wsGJqDIeG93YQYRwm5qQVx6LyXw%3D&x-signature-webp=zkQPyt6OuPaXEQbAVM5IBzalUq4%3D,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/cf2d4b48287b4c0db90629d92affa53f~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=wsGJqDIeG93YQYRwm5qQVx6LyXw%3D&x-signature-webp=zkQPyt6OuPaXEQbAVM5IBzalUq4%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""ri_ribbon"", ""title"": ""35%"", ""type"": ""red"", ""url"": """"}]",295,1,Diario - Kerudung Segi Empat Ultrafine Plain Scarf Black,811161715,811161715,False,Rp69.000,100272912390,100272912390,5.0,tokopedia://shop/749309,749309,749309,Kab. Bandung,,,https://www.tokopedia.com/diario,https://www.tokopedia.com/diario,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,295,,,,,,https://www.tokopedia.com/diario/diario-kerudung-segi-empat-ultrafine-plain-scarf-black-1729386892265555068?extParam=ivf%3Dtrue,https://www.tokopedia.com/diario/diario-kerudung-segi-empat-ultrafine-plain-scarf-black-1729386892265555068?extParam=ivf%3Dtrue,1729386891992073340,7494512530829379708,1729386892265555068,,,,,,Rp106.000
True,0,,tokopedia://product/7688391334?extParam=ivf%3Dfalse,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Jakarta Utara""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/2/26/b53d3164-d852-4ec9-ae56-93e9ebeb4eb9.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=4H%2B%2FWHzqUUurcSYumqZHlK7%2B8dw%3D&x-signature-webp=KtQIIX1n7DZI7VaQ1n90AhXaqqs%3D,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/2/26/b53d3164-d852-4ec9-ae56-93e9ebeb4eb9.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=4H%2B%2FWHzqUUurcSYumqZHlK7%2B8dw%3D&x-signature-webp=KtQIIX1n7DZI7VaQ1n90AhXaqqs%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}]",15,1,Sajadah Tebal Kubah Print Motif / Sajadah Kubah Anti Slip,0,,False,Rp65.000,7688391334,7688391334,4.8,tokopedia://shop/4072304,4072304,4072304,Jakarta Utara,,,https://www.tokopedia.com/duniasajadah01,https://www.tokopedia.com/duniasajadah01,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,15,,,,,,https://www.tokopedia.com/duniasajadah01/sajadah-tebal-kubah-print-motif-sajadah-kubah-anti-slip?extParam=ivf%3Dfalse,https://www.tokopedia.com/duniasajadah01/sajadah-tebal-kubah-print-motif-sajadah-kubah-anti-slip?extParam=ivf%3Dfalse,1730276075515315509,7494083759817131317,1730276075515381045,,,,,,
True,0,,tokopedia://product/613654471?extParam=ivf%3Dfalse,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Jakarta Timur""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2020/8/26/72480561/72480561_0bf78688-2846-4618-8a5b-e0256b16287f_1500_1500~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=IB6gcX%2FFStTGYfZxvaeueJ9vNdo%3D&x-signature-webp=QSBx6nXQmJ3nVTm5cvFGUPW2aQM%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2020/8/26/72480561/72480561_0bf78688-2846-4618-8a5b-e0256b16287f_1500_1500~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=IB6gcX%2FFStTGYfZxvaeueJ9vNdo%3D&x-signature-webp=QSBx6nXQmJ3nVTm5cvFGUPW2aQM%3D,False,False,"[{""position"": ""assigned_value"", ""title"": ""Terlaris"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/terlaris.png~tplv-zxty12jeln-origin-image.image""}, {""position"": ""ri_product_credibility"", ""title"": ""2rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""ri_ribbon"", ""title"": ""9%"", ""type"": ""red"", ""url"": """"}]",49863,1,Wadimor Sarung Tenun Motif Polos Hitam NTPL Termurah Muslim Pria,0,,False,Rp63.700,613654471,613654471,4.9,tokopedia://shop/6535876,6535876,6535876,Jakarta Timur,,,https://www.tokopedia.com/sarung-wadimor-official,https://www.tokopedia.com/sarung-wadimor-official,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,49863,,,,,,https://www.tokopedia.com/sarung-wadimor-official/wadimor-sarung-tenun-motif-polos-hitam-ntpl-termurah-muslim-pria-1731240093657695852?extParam=ivf%3Dfalse,https://www.tokopedia.com/sarung-wadimor-official/wadimor-sarung-tenun-motif-polos-hitam-ntpl-termurah-muslim-pria-1731240093657695852?extParam=ivf%3Dfalse,1731240093657695852,7494083584320046700,1731240093657761388,,,,,,Rp70.000
True,0,,tokopedia://product/266967508?extParam=ivf%3Dfalse,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Jakarta Pusat""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/1/21/9509ed43-3029-4590-bcd5-9dc2a7a28b81.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=gFxuSWSb5FTv6coUD2DKLhP%2FXjQ%3D&x-signature-webp=%2BenuIW8DifhIwYxq4jYkpJRWcT8%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/1/21/9509ed43-3029-4590-bcd5-9dc2a7a28b81.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=gFxuSWSb5FTv6coUD2DKLhP%2FXjQ%3D&x-signature-webp=%2BenuIW8DifhIwYxq4jYkpJRWcT8%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}]",1086,10,Sarung Gajah Duduk BW Black & White Murah Halus Bagus Seragam (Grosir),0,,False,Rp61.990,266967508,266967508,4.9,tokopedia://shop/2790281,2790281,2790281,Jakarta Pusat,,,https://www.tokopedia.com/jayamakmurleo,https://www.tokopedia.com/jayamakmurleo,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,1086,,,,,,https://www.tokopedia.com/jayamakmurleo/sarung-gajah-duduk-bw-black-white-murah-halus-bagus-seragam-grosir?extParam=ivf%3Dfalse,https://www.tokopedia.com/jayamakmurleo/sarung-gajah-duduk-bw-black-white-murah-halus-bagus-seragam-grosir?extParam=ivf%3Dfalse,1731245007015675295,7494504789995391391,1731245007015740831,,,,,,
True,0,,tokopedia://product/15800813599?extParam=ivf%3Dfalse,,"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Jakarta Pusat""}]",1760,1760,,False,/discovery/clp_fashion muslim_1760 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Di_Bawah_87rb -  - #MEGA_TAB_VALUE,False,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/4/8/a285d6b2-fff0-47d6-924f-790a6a54816c.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=ftLdsiEYNGdzIul8PSTxJ7AJjUc%3D&x-signature-webp=4qoIcgnhzP2cqkaBOVGXswoQENI%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/4/8/a285d6b2-fff0-47d6-924f-790a6a54816c.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1765896883&x-signature=ftLdsiEYNGdzIul8PSTxJ7AJjUc%3D&x-signature-webp=4qoIcgnhzP2cqkaBOVGXswoQENI%3D,False,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}]",9534,10,Sarung Gajah Duduk Multicolour Premium Murah Halus Bagus (Grosir),295909545,295909545,False,Rp60.375,15800813599,15800813599,4.9,tokopedia://shop/2790281,2790281,2790281,Jakarta Pusat,,,https://www.tokopedia.com/jayamakmurleo,https://www.tokopedia.com/jayamakmurleo,False,ops_discovery_clp_fashion_muslim_1760_outer_flow,0,9534,,,,,,https://www.tokopedia.com/jayamakmurleo/sarung-gajah-duduk-multicolour-premium-murah-halus-bagus-grosir-gd-multicolour-0bcda?extParam=ivf%3Dfalse,https://www.tokopedia.com/jayamakmurleo/sarung-gajah-duduk-multicolour-premium-murah-halus-bagus-grosir-gd-multicolour-0bcda?extParam=ivf%3Dfalse,1731245006515439007,7494504789995391391,1731245006515570079,,,,,,
