active_product_card;anchor_product_id;anchor_product_id_str;applink;atc_button_cta;badges;card_type;count_review;count_sold;department_id;department_id_str;discount_image_url;discounted_price;gold_merchant;gtm_item_name;hasAddToCartButton;image_url_desktop;image_url_mobile;is_official;is_topads;labels;min_order;name;parent_id;parent_id_str;preorder;price;product_id;product_id_str;rating;rating_average;recommendation_type;shop_applink;shop_id;shop_id_str;shop_location;shop_logo;shop_reputation;shop_url_desktop;shop_url_mobile;show_vbs;source_module;status;stock;title;topads_click_url;topads_creative_id;topads_log_extra;topads_view_url;url_desktop;url_mobile;warehouse_id;warehouse_id_str;dynamicTracker.general.tts_product_id;dynamicTracker.general.tts_seller_id;dynamicTracker.general.tts_sku_id;free_ongkir.is_active;price_trend.background_color;price_trend.icon_url;price_trend.stroke_color;price_trend.text_color;price_trend.wording
TRUE;0;;tokopedia://product/102166291856;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kab. Sleman""}]";product;146;17824;747;747;;Rp2.000;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/16fd1d5663e94cc888ed44590fd7bd85~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=xX86k9NdyqBUyRKAOpwNALEW%2FfU%3D&x-signature-webp=7pKTN%2Blxri1Rr8QnqCZ0UlskaHw%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/16fd1d5663e94cc888ed44590fd7bd85~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=xX86k9NdyqBUyRKAOpwNALEW%2FfU%3D&x-signature-webp=7pKTN%2Blxri1Rr8QnqCZ0UlskaHw%3D;FALSE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""27%"", ""type"": ""red"", ""url"": """"}]";1;Box Norris Book & Bubble Wrap;1,00663E+11;1,00663E+11;FALSE;Rp1.460;1,02166E+11;1,02166E+11;5;5.0;best_seller;tokopedia://shop/7495169764729654020;7,49517E+18;7,49517E+18;Kab. Sleman;;https://inbox.tokopedia.com/reputation/v1/badge/shop/7495169764729654020;https://www.tokopedia.com/norris-book;https://www.tokopedia.com/norris-book;FALSE;rec_discovery_clp_buku_8_outer_flow;0;92738;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/16fd1d5663e94cc888ed44590fd7bd85~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=xX86k9NdyqBUyRKAOpwNALEW%2FfU%3D&x-signature-webp=7pKTN%2Blxri1Rr8QnqCZ0UlskaHw%3D;https://www.tokopedia.com/norris-book/box-norris-book-bubble-wrap-1732319577824003844;https://www.tokopedia.com/norris-book/box-norris-book-bubble-wrap-1732319577824003844;18810279;18810279;1,73177E+18;7,49517E+18;1,73232E+18;TRUE;;;;;
TRUE;0;;tokopedia://product/100071357348;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Pustaka Baru Press""}]";product;1032;7156;3323;3323;;;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/c797f97b1b7243bcbc62de076f24b1f7~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=0NpuqevXMuGeK%2BlRyb3apTj2csY%3D&x-signature-webp=90sHbwZi7RsIuECXGnftR04Okdo%3D;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/c797f97b1b7243bcbc62de076f24b1f7~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=0NpuqevXMuGeK%2BlRyb3apTj2csY%3D&x-signature-webp=90sHbwZi7RsIuECXGnftR04Okdo%3D;TRUE;FALSE;"[{""position"": ""campaign"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png""}, {""position"": ""ri_product_credibility"", ""title"": ""7rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}]";1;Buku Cerita Anak Bergambar Buku Dongeng Anak Cerita Binatang Lengkap Bilingual Full Colour : Petualangan Anjing Dan Ayam / Burung Onta Dan Kasuari / Landak Yang Kesepian / Kutilang Dan Kenari / Kancil Melawan Harimau / Lebah Dan Semut / Kucing Dan Tikus;1,00071E+11;1,00071E+11;FALSE;Rp4.125;1,00071E+11;1,00071E+11;5;4.9;best_seller;tokopedia://shop/4028322;4028322;4028322;Kab. Bantul;;https://inbox.tokopedia.com/reputation/v1/badge/shop/4028322;https://www.tokopedia.com/pustakabaru;https://www.tokopedia.com/pustakabaru;FALSE;rec_discovery_clp_buku_8_outer_flow;0;123;;;;;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/c797f97b1b7243bcbc62de076f24b1f7~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=0NpuqevXMuGeK%2BlRyb3apTj2csY%3D&x-signature-webp=90sHbwZi7RsIuECXGnftR04Okdo%3D;https://www.tokopedia.com/pustakabaru/buku-cerita-anak-bergambar-buku-dongeng-anak-cerita-binatang-lengkap-bilingual-full-colour-petualangan-anjing-dan-ayam-burung-onta-dan-kasuari-landak-yang-kesepian-kutilang-dan-kenari-kancil-melawan-harimau-lebah-dan-semut-kucing-dan-tikus-1729474884248504558;https://www.tokopedia.com/pustakabaru/buku-cerita-anak-bergambar-buku-dongeng-anak-cerita-binatang-lengkap-bilingual-full-colour-petualangan-anjing-dan-ayam-burung-onta-dan-kasuari-landak-yang-kesepian-kutilang-dan-kenari-kancil-melawan-harimau-lebah-dan-semut-kucing-dan-tikus-1729474884248504558;3010496;3010496;1,72947E+18;7,49471E+18;1,72947E+18;TRUE;;;;;
TRUE;0;;tokopedia://product/11971035753;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kota Administrasi Jakarta Selatan""}]";product;7505;21438;3339;3339;;Rp297.000;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ddc80a72e8254effbd934cde3c01538b~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=jHritw34zf9Etz1UXrii95juZJ4%3D&x-signature-webp=CTbrxNPUaWCM1rbG%2B96r7Prfek8%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ddc80a72e8254effbd934cde3c01538b~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=jHritw34zf9Etz1UXrii95juZJ4%3D&x-signature-webp=CTbrxNPUaWCM1rbG%2B96r7Prfek8%3D;FALSE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""67%"", ""type"": ""red"", ""url"": """"}]";1;Buku Akademi Crypto I Crypto Trading Guide I Buku Crypto;0;;FALSE;Rp97.000;11971035753;11971035753;5;5.0;best_seller;tokopedia://shop/16538015;16538015;16538015;Kota Administrasi Jakarta Selatan;;https://inbox.tokopedia.com/reputation/v1/badge/shop/16538015;https://www.tokopedia.com/akademicrypto;https://www.tokopedia.com/akademicrypto;FALSE;rec_discovery_clp_buku_8_outer_flow;0;424;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ddc80a72e8254effbd934cde3c01538b~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=jHritw34zf9Etz1UXrii95juZJ4%3D&x-signature-webp=CTbrxNPUaWCM1rbG%2B96r7Prfek8%3D;https://www.tokopedia.com/akademicrypto/buku-akademi-crypto-i-crypto-trading-guide-i-belajar-trading;https://www.tokopedia.com/akademicrypto/buku-akademi-crypto-i-crypto-trading-guide-i-belajar-trading;16364775;16364775;1,72986E+18;7,49548E+18;1,72986E+18;TRUE;;;;;
TRUE;0;;tokopedia://product/102055502779;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kota Bandung""}]";product;1294;22276;3345;3345;;Rp25.000;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/639a82ed211047a6ad74548771d1df06~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=6E3HyWVXVZI9HxYtCuX7Ked9sUY%3D&x-signature-webp=qtCBWeXZQbq5soR4Dsomm5%2Fg6GY%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/639a82ed211047a6ad74548771d1df06~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=6E3HyWVXVZI9HxYtCuX7Ked9sUY%3D&x-signature-webp=qtCBWeXZQbq5soR4Dsomm5%2Fg6GY%3D;FALSE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""56%"", ""type"": ""red"", ""url"": """"}]";1;KATALOG - Benang Rajut Katun Susu Sakura Milk Cotton Chunky PART 1;1,00518E+11;1,00518E+11;FALSE;Rp10.999;1,02056E+11;1,02056E+11;5;4.9;best_seller;tokopedia://shop/494378;494378;494378;Kota Bandung;;https://inbox.tokopedia.com/reputation/v1/badge/shop/494378;https://www.tokopedia.com/anekabenang;https://www.tokopedia.com/anekabenang;FALSE;rec_discovery_clp_buku_8_outer_flow;0;99;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/639a82ed211047a6ad74548771d1df06~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=6E3HyWVXVZI9HxYtCuX7Ked9sUY%3D&x-signature-webp=qtCBWeXZQbq5soR4Dsomm5%2Fg6GY%3D;https://www.tokopedia.com/anekabenang/katalog-benang-rajut-katun-susu-sakura-milk-cotton-chunky-part-1-1732138741431829855;https://www.tokopedia.com/anekabenang/katalog-benang-rajut-katun-susu-sakura-milk-cotton-chunky-part-1-1732138741431829855;7578;7578;1,7296E+18;7,49453E+18;1,73214E+18;TRUE;;;;;
TRUE;0;;tokopedia://product/15957788353;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kota Administrasi Jakarta Selatan""}]";product;2990;9414;861;861;;;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2f9fceaa44384b2fb055275ef7df4f06~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=xyqeMXvont1hVyxFjlRRaF0Zhmk%3D&x-signature-webp=UxA277nUmdo2JnjzxXu9mcfjVCQ%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2f9fceaa44384b2fb055275ef7df4f06~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=xyqeMXvont1hVyxFjlRRaF0Zhmk%3D&x-signature-webp=UxA277nUmdo2JnjzxXu9mcfjVCQ%3D;FALSE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""9rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}]";1;Buku Makanya, Mikir! Oleh Abigail Limuria & Cania Citta;0;;FALSE;Rp138.000;15957788353;15957788353;5;5.0;best_seller;tokopedia://shop/18157174;18157174;18157174;Kota Administrasi Jakarta Selatan;;https://inbox.tokopedia.com/reputation/v1/badge/shop/18157174;https://www.tokopedia.com/abigailcania;https://www.tokopedia.com/abigailcania;FALSE;rec_discovery_clp_buku_8_outer_flow;0;906;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2f9fceaa44384b2fb055275ef7df4f06~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=xyqeMXvont1hVyxFjlRRaF0Zhmk%3D&x-signature-webp=UxA277nUmdo2JnjzxXu9mcfjVCQ%3D;https://www.tokopedia.com/abigailcania/buku-makanya-mikir-oleh-abigail-cania;https://www.tokopedia.com/abigailcania/buku-makanya-mikir-oleh-abigail-cania;17991259;17991259;1,73082E+18;7,49607E+18;1,73082E+18;TRUE;;;;;
TRUE;0;;tokopedia://product/102423639908;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Republikfiksi""}]";product;4113;18289;3339;3339;;Rp85.000;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5c87f385432342258c172894f767128d~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=MDqQkr0colBTj6EcoR7Vnynn7mg%3D&x-signature-webp=dQUySSptpMvdyFyv2J6GYXwbU6w%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5c87f385432342258c172894f767128d~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=MDqQkr0colBTj6EcoR7Vnynn7mg%3D&x-signature-webp=dQUySSptpMvdyFyv2J6GYXwbU6w%3D;TRUE;FALSE;"[{""position"": ""campaign"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png""}, {""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""ri_ribbon"", ""title"": ""16%"", ""type"": ""red"", ""url"": """"}]";1;Buku The Psychology of Money - Morgan Housel - Baca;2090654282;2090654282;FALSE;Rp71.400;1,02424E+11;1,02424E+11;5;4.9;best_seller;tokopedia://shop/1082198;1082198;1082198;Kota Administrasi Jakarta Selatan;;https://inbox.tokopedia.com/reputation/v1/badge/shop/1082198;https://www.tokopedia.com/republikfiksi;https://www.tokopedia.com/republikfiksi;FALSE;rec_discovery_clp_buku_8_outer_flow;0;127;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5c87f385432342258c172894f767128d~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=MDqQkr0colBTj6EcoR7Vnynn7mg%3D&x-signature-webp=dQUySSptpMvdyFyv2J6GYXwbU6w%3D;https://www.tokopedia.com/republikfiksi/buku-the-psychology-of-money-morgan-housel-baca-1732876313565824144;https://www.tokopedia.com/republikfiksi/buku-the-psychology-of-money-morgan-housel-baca-1732876313565824144;1256596;1256596;1,72938E+18;7,49408E+18;1,73288E+18;TRUE;;;;;
TRUE;0;;tokopedia://product/100405951175;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kota Administrasi Jakarta Barat""}]";product;431;3892;3325;3325;;Rp120.000;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9fc7ed6b80b24cf59280ecc403ffe6c8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=I6iPCWJxuxavCXKB6rMTAHgavTY%3D&x-signature-webp=BH4zCOw7VLMpzu2hP8LKMvpt3Zk%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9fc7ed6b80b24cf59280ecc403ffe6c8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=I6iPCWJxuxavCXKB6rMTAHgavTY%3D&x-signature-webp=BH4zCOw7VLMpzu2hP8LKMvpt3Zk%3D;FALSE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""3rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""65%"", ""type"": ""red"", ""url"": """"}]";1;Kidnedu Buku Peep Inside / Buku Cerita Anak Anak;1,00406E+11;1,00406E+11;FALSE;Rp42.000;1,00406E+11;1,00406E+11;5;5.0;best_seller;tokopedia://shop/11712453;11712453;11712453;Kota Administrasi Jakarta Barat;;https://inbox.tokopedia.com/reputation/v1/badge/shop/11712453;https://www.tokopedia.com/hagooshop-1;https://www.tokopedia.com/hagooshop-1;FALSE;rec_discovery_clp_buku_8_outer_flow;0;78;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9fc7ed6b80b24cf59280ecc403ffe6c8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=I6iPCWJxuxavCXKB6rMTAHgavTY%3D&x-signature-webp=BH4zCOw7VLMpzu2hP8LKMvpt3Zk%3D;https://www.tokopedia.com/hagooshop-1/kidnedu-buku-peep-inside-buku-cerita-anak-anak-1729577763405071613;https://www.tokopedia.com/hagooshop-1/kidnedu-buku-peep-inside-buku-cerita-anak-anak-1729577763405071613;11677077;11677077;1,72958E+18;7,49453E+18;1,72958E+18;TRUE;;;;;
TRUE;0;;tokopedia://product/12712336022;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Gramedia""}]";product;1482;4860;3339;3339;;;TRUE;/discovery/clp_buku_8 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/be99c17cd7db417ca13baffbfd559b86~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=GzQAObU1%2B1uFw%2FjrK86suc5wt%2BY%3D&x-signature-webp=Lo65E5XCUmVrXLZpLmqNKcC4DtU%3D;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/be99c17cd7db417ca13baffbfd559b86~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=GzQAObU1%2B1uFw%2FjrK86suc5wt%2BY%3D&x-signature-webp=Lo65E5XCUmVrXLZpLmqNKcC4DtU%3D;TRUE;FALSE;"[{""position"": ""campaign"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png""}, {""position"": ""ri_product_credibility"", ""title"": ""4rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}]";1;Gramedia - Buku Keuangan & Investasi  The Psychology of Money Edisi Revisi;0;;FALSE;Rp85.000;12712336022;12712336022;5;4.9;best_seller;tokopedia://shop/2733675;2733675;2733675;Kota Administrasi Jakarta Timur;;https://inbox.tokopedia.com/reputation/v1/badge/shop/2733675;https://www.tokopedia.com/gramedia-store;https://www.tokopedia.com/gramedia-store;FALSE;rec_discovery_clp_buku_8_outer_flow;0;232;;;;;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/be99c17cd7db417ca13baffbfd559b86~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765794147&x-signature=GzQAObU1%2B1uFw%2FjrK86suc5wt%2BY%3D&x-signature-webp=Lo65E5XCUmVrXLZpLmqNKcC4DtU%3D;https://www.tokopedia.com/gramedia-store/gramedia-buku-keuangan-investasi-the-psychology-of-money-edisi-revisi-1729563847423723014;https://www.tokopedia.com/gramedia-store/gramedia-buku-keuangan-investasi-the-psychology-of-money-edisi-revisi-1729563847423723014;4147220;4147220;1,72956E+18;7,494E+18;1,72956E+18;TRUE;;;;;
