active_product_card;anchor_product_id;anchor_product_id_str;applink;atc_button_cta;badges;card_type;count_review;count_sold;department_id;department_id_str;discount_image_url;gold_merchant;gtm_item_name;hasAddToCartButton;image_url_desktop;image_url_mobile;is_official;is_topads;labels;min_order;name;parent_id;parent_id_str;preorder;price;product_id;product_id_str;rating;rating_average;recommendation_type;shop_applink;shop_id;shop_id_str;shop_location;shop_logo;shop_reputation;shop_url_desktop;shop_url_mobile;show_vbs;source_module;status;stock;title;topads_click_url;topads_creative_id;topads_log_extra;topads_view_url;url_desktop;url_mobile;warehouse_id;warehouse_id_str;dynamicTracker.general.tts_product_id;dynamicTracker.general.tts_seller_id;dynamicTracker.general.tts_sku_id;free_ongkir.is_active;price_trend.background_color;price_trend.icon_url;price_trend.stroke_color;price_trend.text_color;price_trend.wording;discounted_price
TRUE;0;;tokopedia://product/102334951156;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""iSmile Indonesia""}]";product;2066;8973;1038;1038;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/fc46bfd108d3485c84029a609b0e96ac~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=9wfYoCv6Rq0kIzRf%2BhaoiFCshnQ%3D&x-signature-webp=OuGW5xE7d28zO7376zoh13YmWVU%3D;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/fc46bfd108d3485c84029a609b0e96ac~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=9wfYoCv6Rq0kIzRf%2BhaoiFCshnQ%3D&x-signature-webp=OuGW5xE7d28zO7376zoh13YmWVU%3D;TRUE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""8rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}]";1.0;Bubble Wrap Untuk Tambahan Packing Barang Lebih Aman;0;;FALSE;Rp18.000;1,02335E+11;1,02335E+11;5;5.0;best_seller;tokopedia://shop/14610715;14610715;14610715;Kota Administrasi Jakarta Pusat;;https://inbox.tokopedia.com/reputation/v1/badge/shop/14610715;https://www.tokopedia.com/ismile-indonesia;https://www.tokopedia.com/ismile-indonesia;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;9984;;;;;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/fc46bfd108d3485c84029a609b0e96ac~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=9wfYoCv6Rq0kIzRf%2BhaoiFCshnQ%3D&x-signature-webp=OuGW5xE7d28zO7376zoh13YmWVU%3D;https://www.tokopedia.com/ismile-indonesia/bubble-wrap-untuk-tambahan-packing-barang-lebih-aman-1732666677467842443;https://www.tokopedia.com/ismile-indonesia/bubble-wrap-untuk-tambahan-packing-barang-lebih-aman-1732666677467842443;14477558;14477558;1,73267E+18;7,49503E+18;1,73267E+18;TRUE;;;;;;
TRUE;0;;tokopedia://product/14742121470;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Vablo.id""}]";product;9545;35010;997;997;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/8/897718a1-8b9e-4a24-9528-cdaaedc6d95e.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=YMC%2BMcO7AOfjfRUxFBdcyCrSgmM%3D&x-signature-webp=7m%2Fs1SE5rNU51rBy%2FvC30nS8XKU%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/8/897718a1-8b9e-4a24-9528-cdaaedc6d95e.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=YMC%2BMcO7AOfjfRUxFBdcyCrSgmM%3D&x-signature-webp=7m%2Fs1SE5rNU51rBy%2FvC30nS8XKU%3D;TRUE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""79%"", ""type"": ""red"", ""url"": """"}]";1.0;PROMO bantal Vablo memory foam - bantal hotel - Wool Knitting - memory foam micro;0;;FALSE;Rp41.999;14742121470;14742121470;5;4.9;best_seller;tokopedia://shop/9515064;9515064;9515064;Kab. Tangerang;;https://inbox.tokopedia.com/reputation/v1/badge/shop/9515064;https://www.tokopedia.com/vabloid;https://www.tokopedia.com/vabloid;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;37444;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/8/897718a1-8b9e-4a24-9528-cdaaedc6d95e.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=YMC%2BMcO7AOfjfRUxFBdcyCrSgmM%3D&x-signature-webp=7m%2Fs1SE5rNU51rBy%2FvC30nS8XKU%3D;https://www.tokopedia.com/vabloid/promo-bantal-vablo-memory-foam-bantal-hotel-wool-knitting-memory-foam-micro;https://www.tokopedia.com/vabloid/promo-bantal-vablo-memory-foam-bantal-hotel-wool-knitting-memory-foam-micro;9631986;9631986;1,73135E+18;7,49494E+18;1,73135E+18;TRUE;;;;;;Rp199.990
TRUE;0;;tokopedia://product/102383520505;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Morning Whistle""}]";product;12795;56487;1002;1002;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8584fe8145334ae58b887e7eb5903f30~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=qWYF4ghjZgYm8qMCSWjiM9JHaxA%3D&x-signature-webp=gZj2joCVPxbLBvIX3shULf350Bo%3D;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8584fe8145334ae58b887e7eb5903f30~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=qWYF4ghjZgYm8qMCSWjiM9JHaxA%3D&x-signature-webp=gZj2joCVPxbLBvIX3shULf350Bo%3D;TRUE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""50rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""27%"", ""type"": ""red"", ""url"": """"}]";1.0;Handuk Morning Whistle Bamboo Towel - Sunny - 70×135cm / 50 x 100cm / 34 x 80cm / Handuk Travel / Handuk Olahraga / Handuk Dewasa Serap Air / Handuk Dewasa Besar / Handuk Tebal Premium;7779016203;7779016203;FALSE;Rp79.900;1,02384E+11;1,02384E+11;5;4.9;best_seller;tokopedia://shop/15200057;15200057;15200057;Kota Tangerang;;https://inbox.tokopedia.com/reputation/v1/badge/shop/15200057;https://www.tokopedia.com/morningwhistleofficial;https://www.tokopedia.com/morningwhistleofficial;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;565;;;;;https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8584fe8145334ae58b887e7eb5903f30~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=qWYF4ghjZgYm8qMCSWjiM9JHaxA%3D&x-signature-webp=gZj2joCVPxbLBvIX3shULf350Bo%3D;https://www.tokopedia.com/morningwhistleofficial/handuk-morning-whistle-bamboo-towel-sunny-70-135cm-50-x-100cm-34-x-80cm-handuk-travel-handuk-olahraga-handuk-dewasa-serap-air-handuk-dewasa-besar-handuk-tebal-premium-1732780021983184851;https://www.tokopedia.com/morningwhistleofficial/handuk-morning-whistle-bamboo-towel-sunny-70-135cm-50-x-100cm-34-x-80cm-handuk-travel-handuk-olahraga-handuk-dewasa-serap-air-handuk-dewasa-besar-handuk-tebal-premium-1732780021983184851;15053759;15053759;1,72962E+18;7,49464E+18;1,73278E+18;TRUE;;;;;;Rp109.900
TRUE;0;;tokopedia://product/100588258596;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Benih Seribuan""}]";product;68056;1846155;1655;1655;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c2684dd8cc0648918c1376000866c1c6~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=1PzwMAT2Y5PheUmuc6er4GW2wkw%3D&x-signature-webp=Ezcg34kPDR7i%2FILuJaz3TkgdTw4%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c2684dd8cc0648918c1376000866c1c6~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=1PzwMAT2Y5PheUmuc6er4GW2wkw%3D&x-signature-webp=Ezcg34kPDR7i%2FILuJaz3TkgdTw4%3D;TRUE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""1jt+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""3%"", ""type"": ""red"", ""url"": """"}]";2.0;Benih Sayur Sayuran Benih Seribuan Varian Lengkap;4738739477;4738739477;FALSE;Rp1.950;1,00588E+11;1,00588E+11;5;4.8;best_seller;tokopedia://shop/216272;216272;216272;Kab. Boyolali;;https://inbox.tokopedia.com/reputation/v1/badge/shop/216272;https://www.tokopedia.com/benihbibitseribu;https://www.tokopedia.com/benihbibitseribu;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;662;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c2684dd8cc0648918c1376000866c1c6~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=1PzwMAT2Y5PheUmuc6er4GW2wkw%3D&x-signature-webp=Ezcg34kPDR7i%2FILuJaz3TkgdTw4%3D;https://www.tokopedia.com/benihbibitseribu/benih-sayur-sayuran-benih-seribuan-varian-lengkap-1729569252194683490;https://www.tokopedia.com/benihbibitseribu/benih-sayur-sayuran-benih-seribuan-varian-lengkap-1729569252194683490;296528;296528;1,72943E+18;7,49408E+18;1,72957E+18;TRUE;;;;;;Rp2.000
TRUE;0;;tokopedia://product/16098710140;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kota Administrasi Jakarta Selatan""}]";product;3839;12189;1372;1372;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/1/22/4d1faf3a-c917-47c5-adec-ff627588a06b.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=zYuw6RQVJI%2BXncN2JU2nYiy65R0%3D&x-signature-webp=RmqWb8mfJJoG4QdrXfzPbtBMfLw%3D;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/1/22/4d1faf3a-c917-47c5-adec-ff627588a06b.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=zYuw6RQVJI%2BXncN2JU2nYiy65R0%3D&x-signature-webp=RmqWb8mfJJoG4QdrXfzPbtBMfLw%3D;FALSE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""69%"", ""type"": ""red"", ""url"": """"}]";1.0;RoxArt Rak Sepatu 6/7/8/9Susun DIY Rak Sepatu Plastik Tempat Sepatu Hemat ruang Multi-lapis Organizer;16098710124;16098710124;FALSE;Rp14.749;16098710140;16098710140;5;4.7;best_seller;tokopedia://shop/18342252;18342252;18342252;Kota Administrasi Jakarta Selatan;;https://inbox.tokopedia.com/reputation/v1/badge/shop/18342252;https://www.tokopedia.com/roxart;https://www.tokopedia.com/roxart;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;645;;;;;https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/1/22/4d1faf3a-c917-47c5-adec-ff627588a06b.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=zYuw6RQVJI%2BXncN2JU2nYiy65R0%3D&x-signature-webp=RmqWb8mfJJoG4QdrXfzPbtBMfLw%3D;https://www.tokopedia.com/roxart/roxart-rak-sepatu-6-7-8-9susun-diy-rak-sepatu-plastik-tempat-sepatu-hemat-ruang-multi-lapis-organizer-1730808827097286647;https://www.tokopedia.com/roxart/roxart-rak-sepatu-6-7-8-9susun-diy-rak-sepatu-plastik-tempat-sepatu-hemat-ruang-multi-lapis-organizer-1730808827097286647;18176720;18176720;1,73081E+18;7,49606E+18;1,73081E+18;TRUE;;;;;;Rp48.000
TRUE;0;;tokopedia://product/7264023533;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Goto Living""}]";product;8837;24452;3792;3792;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/42931d36947043a599cd11ca45bf624d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=Vyk0a3QUPNee%2FuXqhFYAGtGMw54%3D&x-signature-webp=GSJ5Utypz7kzZX6NVF5jyG3D2t0%3D;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/42931d36947043a599cd11ca45bf624d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=Vyk0a3QUPNee%2FuXqhFYAGtGMw54%3D&x-signature-webp=GSJ5Utypz7kzZX6NVF5jyG3D2t0%3D;TRUE;FALSE;"[{""position"": ""campaign"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png""}, {""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""44%"", ""type"": ""red"", ""url"": """"}]";1.0;[COD] Goto Living X Jordi Onsu Reva Payung Lipat Umbrella Otomatis Polos Besar Anti UV Jumbo;7264023526;7264023526;FALSE;Rp56.100;7264023533;7264023533;5;4.9;best_seller;tokopedia://shop/832606;832606;832606;Kota Tangerang;;https://inbox.tokopedia.com/reputation/v1/badge/shop/832606;https://www.tokopedia.com/gotoliving;https://www.tokopedia.com/gotoliving;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;2593;;;;;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/42931d36947043a599cd11ca45bf624d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=Vyk0a3QUPNee%2FuXqhFYAGtGMw54%3D&x-signature-webp=GSJ5Utypz7kzZX6NVF5jyG3D2t0%3D;https://www.tokopedia.com/gotoliving/goto-reva-payung-lipat-umbrella-otomatis-polos-besar-anti-uv-jumbo-black;https://www.tokopedia.com/gotoliving/goto-reva-payung-lipat-umbrella-otomatis-polos-besar-anti-uv-jumbo-black;442392;442392;1,73083E+18;7,49408E+18;1,73083E+18;TRUE;;;;;;Rp99.800
TRUE;0;;tokopedia://product/100071495575;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""U-Living Indonesia""}]";product;2643;61383;1368;1368;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/0f9f8b9db7a246ae821d4d380f2a9a06~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=1ZpvTeWh4aPVb%2FmATdTV%2BTPdFv8%3D&x-signature-webp=old1dK%2FEg%2BsRz%2FECefeca%2Fxvefc%3D;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/0f9f8b9db7a246ae821d4d380f2a9a06~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=1ZpvTeWh4aPVb%2FmATdTV%2BTPdFv8%3D&x-signature-webp=old1dK%2FEg%2BsRz%2FECefeca%2Fxvefc%3D;TRUE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""50rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""52%"", ""type"": ""red"", ""url"": """"}]";1.0;U-Living Plastik Vacuum Kantong Pakaian Travel Transparan Anti-air Dipakai Berulang Klip Plastic;8581405040;8581405040;FALSE;Rp47.990;1,00071E+11;1,00071E+11;5;4.9;best_seller;tokopedia://shop/13962017;13962017;13962017;Kota Bekasi;;https://inbox.tokopedia.com/reputation/v1/badge/shop/13962017;https://www.tokopedia.com/ulivingindonesia;https://www.tokopedia.com/ulivingindonesia;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;30177;;;;;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/0f9f8b9db7a246ae821d4d380f2a9a06~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=1ZpvTeWh4aPVb%2FmATdTV%2BTPdFv8%3D&x-signature-webp=old1dK%2FEg%2BsRz%2FECefeca%2Fxvefc%3D;https://www.tokopedia.com/ulivingindonesia/u-living-plastik-vacuum-kantong-pakaian-travel-transparan-anti-air-dipakai-berulang-klip-plastic-1729634201329633287;https://www.tokopedia.com/ulivingindonesia/u-living-plastik-vacuum-kantong-pakaian-travel-transparan-anti-air-dipakai-berulang-klip-plastic-1729634201329633287;13846057;13846057;1,7296E+18;7,49469E+18;1,72963E+18;TRUE;;;;;;Rp100.000
TRUE;0;;tokopedia://product/100313953554;;"[{""image_url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image"", ""title"": ""Kab. Tangerang""}]";product;8246;149296;1368;1368;;TRUE;/discovery/clp_rumah tangga_984 - category_intermediary - #POSITION - nonlogin - product_card_revamp - - non topads - Rekomendasi_untukmu -  - #MEGA_TAB_VALUE;FALSE;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/de372c5dba394123b428d10505bb3a3c~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=rm7wdFlqCFSn%2FyCFl26KJEjBTOA%3D&x-signature-webp=PvBuNxq%2FMQEn9RpBKNJWUGWTAGc%3D;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/de372c5dba394123b428d10505bb3a3c~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=rm7wdFlqCFSn%2FyCFl26KJEjBTOA%3D&x-signature-webp=PvBuNxq%2FMQEn9RpBKNJWUGWTAGc%3D;FALSE;FALSE;"[{""position"": ""ri_product_credibility"", ""title"": ""100rb+ terjual"", ""type"": """", ""url"": """"}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia-static.net/tos-alisg-i-zxty12jeln-sg/1a1a9cd24c9b5caae634820d21c316fd.png~tplv-zxty12jeln-image.image""}, {""position"": ""ri_ribbon"", ""title"": ""68%"", ""type"": ""red"", ""url"": """"}]";1.0;plastik vacum bag Vacum Bag Pakaian Plastik Perjalanan Tas Vakum Transparan Compression Bag Dapat Digunakan Kembali Tas Penyimpanan;1,00314E+11;1,00314E+11;FALSE;Rp6.499;1,00314E+11;1,00314E+11;5;4.8;best_seller;tokopedia://shop/7495659669759560263;7,49566E+18;7,49566E+18;Kab. Tangerang;;https://inbox.tokopedia.com/reputation/v1/badge/shop/7495659669759560263;https://www.tokopedia.com/shounadai;https://www.tokopedia.com/shounadai;FALSE;rec_discovery_clp_rumah_tangga_984_outer_flow;0;77603;;;;;https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/de372c5dba394123b428d10505bb3a3c~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=67a35ccb&x-expires=1765781986&x-signature=rm7wdFlqCFSn%2FyCFl26KJEjBTOA%3D&x-signature-webp=PvBuNxq%2FMQEn9RpBKNJWUGWTAGc%3D;https://www.tokopedia.com/shounadai/plastik-vacum-bag-vacum-bag-pakaian-plastik-perjalanan-tas-vakum-transparan-compression-bag-dapat-digunakan-kembali-tas-penyimpanan-1731088513117161031;https://www.tokopedia.com/shounadai/plastik-vacum-bag-vacum-bag-pakaian-plastik-perjalanan-tas-vakum-transparan-compression-bag-dapat-digunakan-kembali-tas-penyimpanan-1731088513117161031;18750243;18750243;1,73109E+18;7,49566E+18;1,73109E+18;TRUE;;;;;;Rp20.000
