id,name,url,category_breadcrumb,price_number,price_original,discountPercentage,mediaURL_image,ratingAverage,shop_id,shop_name,shop_url,shop_city,shop_tier,countSold,isTopAds,labelGroups,label_titles,totalRating,countReview
100086402483,Brasay Bra Push Up Tanpa Kawat Style Pakaian Dalam Wanita 9007,https://www.tokopedia.com/brasay/brasay-bra-push-up-tanpa-kawat-style-pakaian-dalam-wanita-9007-1729599259231356829?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/bra,22999,Rp50.000,0,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/1341931f1a68475b9645a4e45fd9f8bf~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=uXFXLhwoAhpEOAQ38ds6UgS5g0k%3D&x-signature-webp=0Tf7v%2F%2BDIMimTlHRCZ9lkmgCIRo%3D,4.8,7495706338618477469,Brasay,https://www.tokopedia.com/brasay,Kab. Tangerang,2,50000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""50rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_ribbon"", ""title"": ""54%"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""background-color"", ""value"": ""#E02954"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FFFFFF"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp22.999"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#D70C4B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",50rb+ terjual | Bisa COD | 54% | Rp22.999 | Bisa COD,7834,1519
100254010067,(12PCS) CELANA DALAM WANITA DEWASA / CD OREO Cewek KATUN SUPER Lembut - 6676 Nyaman Art Basic Motif Polos Midi,https://www.tokopedia.com/sln-store/12pcs-celana-dalam-wanita-dewasa-cd-oreo-cewek-katun-super-lembut-6676-nyaman-art-basic-motif-polos-midi-1730254532463527664?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,69500,,0,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/99eed81c187d4e86a71ecb66c80c4804~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=17NnD8yox60j%2F%2B0MPdpLtHXNm2U%3D&x-signature-webp=zE7Uj5xQFifS8fkD%2FDr3OSG%2FYoI%3D,4.7,7494922665450703600,SLN Store_NEW,https://www.tokopedia.com/sln-store,Jakarta Utara,1,10000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_3"", ""title"": ""Bonus"", ""type"": """", ""url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/bonus-cashback/bonus-overlay-3rd-slot.png~tplv-zr7vqa5nfb-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp69.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#FFD9A8"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",10rb+ terjual | Campaign | Bonus | Hemat s.d  15% Pakai Bonus | Rp69.500 | Hemat s.d  15% Pakai Bonus | Bisa COD,6495,3705
100009209730,12 Pcs - Celana Dalam Wanita Orin Katun Bunga Motif,https://www.tokopedia.com/lilacy-store/12-pcs-celana-dalam-wanita-orin-katun-bunga-motif-1729624489968175837?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,16999,,0,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/733ce45e4dd54616a02d205fa231135f~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=kLd9Ql6g%2FpME7A7DBC%2BS%2F9OSQLQ%3D&x-signature-webp=9fE6UhSNAVxUK2rSY1xeUHst5F0%3D,4.5,7494531382689827549,Lilacy Store,https://www.tokopedia.com/lilacy-store,Surabaya,3,50000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""50rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp16.999"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",50rb+ terjual | Bisa COD | Rp16.999 | Bisa COD,5220,2619
100253712837,(12 Pcs) CELANA DALAM WANITA GOLDEN NICK CD PEREMPUAN POLOS PREMIUM 6 & 12 Pcs Cewek MID Waist,https://www.tokopedia.com/sln-store/12-pcs-celana-dalam-wanita-golden-nick-cd-perempuan-polos-premium-6-12-pcs-cewek-mid-waist-1729715199789271792?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,54000,Rp83.000,0,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/1f7c71871c384186a246814a6e02c57f~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=LAiFGBwChWYhn9Sq4JogVz0kzwk%3D&x-signature-webp=dW%2Bckv9%2BYrppdqyg0lyUOJ5ZhbY%3D,4.8,7494922665450703600,SLN Store_NEW,https://www.tokopedia.com/sln-store,Jakarta Utara,1,9000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""9rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_3"", ""title"": ""Bonus"", ""type"": """", ""url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/bonus-cashback/bonus-overlay-3rd-slot.png~tplv-zr7vqa5nfb-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_ribbon"", ""title"": ""35%"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""background-color"", ""value"": ""#E02954"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FFFFFF"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp54.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#D70C4B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#FFD9A8"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",9rb+ terjual | Campaign | Bonus | Hemat s.d  15% Pakai Bonus | 35% | Rp54.000 | Hemat s.d  15% Pakai Bonus | Bisa COD,1599,573
100772756155,YUTIND Celana Dalam Wanita Warna Super Soft Khusus Wanita Murah dan Lembut,https://www.tokopedia.com/zayyanstore08/yutind-celana-dalam-wanita-warna-super-soft-khusus-wanita-murah-dan-lembut-1731945679761147558?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,85000,,0,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f9eb2b158ba2479fa7c535e867cf1878~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=x3%2FZdVo%2B022%2FRykzClOwX4bqqB8%3D&x-signature-webp=34ss0PURAeK%2FK8qV52oUkpEQg6g%3D,5.0,7494705309597469350,Zayyanstore08,https://www.tokopedia.com/zayyanstore08,Kab. Bireuen,1,1,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_3"", ""title"": ""Bonus"", ""type"": """", ""url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/bonus-cashback/bonus-overlay-3rd-slot.png~tplv-zr7vqa5nfb-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp85.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#FFD9A8"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1 terjual | Campaign | Bonus | Hemat s.d  15% Pakai Bonus | Rp85.000 | Hemat s.d  15% Pakai Bonus | Bisa COD,1,1
100141458773,Celana dalam wanita fema 6pcs,https://www.tokopedia.com/vera7-867/celana-dalam-wanita-fema-6pcs-1729649932812847220?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,57000,Rp60.000,0,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/c37ed529727e4ba6ad54178bf5521b40~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=7r%2FsLpQnWpEJytLb1L8vF4th2aQ%3D&x-signature-webp=p2QwtTe5QcbrIIsNHWAJiiEupkA%3D,4.9,7494842039098509428,Vera7_NEW,https://www.tokopedia.com/vera7-867,Surabaya,3,10000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp57.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#D70C4B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",10rb+ terjual | Bisa COD | Rp57.000 | Bisa COD,2752,1840
100004969501,GROSIR 12 PCS (1 LUSIN) CELANA DALAM WANITA JUMBO SOFT,https://www.tokopedia.com/nichilove/grosir-12-pcs-1-lusin-celana-dalam-wanita-jumbo-soft-1729580640515361790?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,29500,,0,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/7ff171cdff0244b6a4d763de93a43252~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=cst8B%2B%2B5zahqS0dTG%2FoaB390H80%3D&x-signature-webp=71KxgXd%2BvXYb3NgXnl7XJTsYONs%3D,4.8,7494083490194753534,Nichilove,https://www.tokopedia.com/nichilove,Blitar,1,2000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_3"", ""title"": ""Bonus"", ""type"": """", ""url"": ""https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/bonus-cashback/bonus-overlay-3rd-slot.png~tplv-zr7vqa5nfb-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp29.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Hemat s.d  15% Pakai Bonus"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#FFD9A8"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",2rb+ terjual | Campaign | Bonus | Hemat s.d  15% Pakai Bonus | Rp29.500 | Hemat s.d  15% Pakai Bonus | Bisa COD,349,192
102050737729,Special SISCA -  PAKET HEMAT 3&6 Pcs Celana Dalam Wanita Katun Best Quality Pakaian Dalam Wanita Nyaman Dipakai 1362,https://www.tokopedia.com/ladys-house/special-sisca-paket-hemat-3-6-pcs-celana-dalam-wanita-katun-best-quality-pakaian-dalam-wanita-nyaman-dipakai-1362-1732131575112500606?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,29899,Rp50.000,0,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8faa6d27a08342a0bde3687e0d0f785c~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=7Dr1H2t7U%2FyjQmbykldzdWz3iN4%3D&x-signature-webp=IRdSdEs3XOUf8ABpwLEfcPdTNZI%3D,4.8,7494083451288126846,Lady's House,https://www.tokopedia.com/ladys-house,Jakarta Barat,2,10000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""10rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_ribbon"", ""title"": ""40%"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""background-color"", ""value"": ""#E02954"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#FFFFFF"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp29.899"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#D70C4B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",10rb+ terjual | Bisa COD | 40% | Rp29.899 | Bisa COD,2229,831
15133876715,Ladies Panties - Celana Dalam Wanita Seamless Premium / Celana Dalam Wanita Halus Pakaian Dalam CD Polos Warna Solid 8202599,https://www.tokopedia.com/lovestyleshopping/ladies-panties-celana-dalam-wanita-seamless-premium-celana-dalam-wanita-halus-pakaian-dalam-cd-polos-warna-solid-8202599-1730030547053348426?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,9899,,0,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/9/14/cb56360b-8e02-4510-9cef-ffe6135ce2f7.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=raQOTS1P3ukogQRKZKj3K8wbdk0%3D&x-signature-webp=c2seah%2B6jjE%2F60qQg%2Fiu7fYr9Ts%3D,5.0,11134379,lovestyleshoppingofficial,https://www.tokopedia.com/lovestyleshopping,Denpasar,1,100,False,"[{""position"": ""ri_product_credibility"", ""title"": ""100+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp9.899"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",100+ terjual | Bisa COD | Rp9.899 | Bisa COD,7,0
7592319783,Celana dalam wanita sorex 1257 super soft,https://www.tokopedia.com/katvinshop/celana-dalam-wanita-sorex-1257-super-soft-warna-lain-ql?extParam=ivf%3Dfalse%26keyword%3Ddalaman+wanita%26search_id%3D20260126054401D81F9C1BE2E0890DC5E0%26src%3Dsearch,fashion-wanita/pakaian-dalam-wanita/celana-dalam-wanita,13500,,0,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/4/26/b583cddf-c03b-4f0b-bc62-ab92292ddc03.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1769409842&x-signature=p9wL%2FwfIFOE7%2BP88LvOyGsCrbjM%3D&x-signature-webp=tzsdSNGYIsAfzjsqWYHo4q8F7Bs%3D,5.0,10650025,Katvinshop,https://www.tokopedia.com/katvinshop,Medan,1,2000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#FF7F17"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp13.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""ri_product_offer_v2"", ""title"": ""Bisa COD"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""outline-color"", ""value"": ""#DFE2EA"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}, {""key"": ""text-color"", ""value"": ""#656C7B"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",2rb+ terjual | Bisa COD | Rp13.500 | Bisa COD,356,64
